HID;PID;TIME_PERIOD;REF_AREA;HHC1;HHC2;HHC3;HHC3A;HHC3B;HHC4;HHC5;INDC1;INDC_RM_18_1;INDC_RM_18_2;INDC_RM_18_3;INDC_RM_18_4;INDC_RM_18_5;INDC_RM_18_6;INDC_RM_18_7;INDC_RM_18_8;INDC_RM_18_9;INDC_RM_18_10;INDC_RM_18_11;INDC_RM_18_12;INDC_RM_18_13;INDC_RM_18_14;INDC_RM_18_15;INDC_RM_18_16;INDC_RM_18_17;INDC_RM_18_18;INDC_RM_18_19;HHC6;HHC7;HHC8;HHC12;HHC12A;HHC12B;HHC12C;HHC12E;HHC12F;HHC12G;HHC9;HHC9A;HHC9B;HH9C;HH9D;HH9E;HH9F;HH9G;HH9H;HH9I;HH9J;HH9K;HH10;HH10A;HH10B;HH10C;HH10D;HH10E;HH10F;HH10G;HH10H;HHC11A;HH11A_1;HH11A_2;HHC11B;HH11B_1;HH11B_2;HHC11C;HH11C_1;HH11C_2;HHC11D;HH11D_1;HH11D_2;HHC11E;HH11E_1;HH11E_2;HHC11F;HH11F_1;HH11F_2;IND1;IND2;IND3;IND4;IND3_1;IND3_2;IND4_1;IND4_2;IND4_3;INDC3;INDC4;IND5;IND7_1;IND7_2;INDC5;IND8_1;IND8_2;IND8;INDC6;IND6_1;IND10;IND11;IND12;IND13;IND14;IDN15;IND15_2;IND16;IND16_2;IND17;IND17_2;IND17_3;IND17_4;IND18;IND19;INDC20;IND20;IND20_2;IND35;IND36;IND37;IND38;IND34_E;IND35_E;IND34_H;IND35_H;IND36_H;IND37_H;IND38_H;INDC7;INDC7_2;IND21;IND21_2;IND21_3;IND22;IND22_2;IND23_1;IND23_2;IND23_3;IND23_4;IND24;IND24_2;IND24_3;IND24_4;IND24_5;IND24_6;IND24_7;IND24_8;IND24_9;IND51;IND52;WGHT2;HHC12_imp;HHC12A_imp;HHC12B_imp;HHC12C_imp;HHC12E_imp;HHC12F_imp;HHC12G_imp;HHC9_imp;HHC9B_imp;HHC9A_imp;HHC11A_imp;HHC11C_imp;HHC11D_imp;IND15_imp;IND15_2_imp;IND19_imp;INDC20_imp;IND20_2_imp;IND35_imp;IND36_imp;IND37_imp;IND38_imp;IND34_E_imp;IND35_E_imp;IND34_H_imp;IND35_H_imp;IND36_H_imp;IND37_H_imp;IND38_H_imp;IND21_2_imp;IND21_3_imp;IND22_imp;IND24_imp;IND24_2_imp;IND24_3_imp;IND24_4_imp;IND24_5_imp;IND24_6_imp;IND24_7_imp;IND24_8_imp;IND24_9_imp
11018;4;2020;AT;5;3;0;0;0;1;4;2;21;21;81;0;81;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;4;-1;-1;-1;-1;-1;-1;-1;-1;4;5;1964,28571428570990;1;2;2;2;2;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;2;1;1;1;1;AT;3;4;1;-1;-1;-1;-1;1;43;75;38,5;3;2;1;1;0;3;3;1;25;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;3;3;1;1;-1;-1;2;2;4;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;2210,337558754120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11018;5;2020;AT;5;3;0;0;0;1;4;-1;21;21;81;81;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;4;-1;-1;-1;-1;-1;-1;-1;-1;4;5;1964,28571428570990;1;2;2;2;2;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;1;1;1;1;1;AT;3;4;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;-1;-1;-1;-1;-1;1;2;-1;3;-1;-1;-1;-1;2;-1;34;-1;-1;-1;-1;-1;-1;2;1;2;-1;2;2;3;3;2;3;-1;-1;-1;-1;-1;-1;-1;-1;21;2;2210,337558754120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13162;1;2020;AT;1;6;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1100,00000000000000;2;1;2;2;2;2;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;0;0;2;-1;-1,0;2;-1;-1;2;-1;-1;1;4;1;1;2;1;AT;1;2;1;-1;-1;-1;-1;1;82;42;40,0;3;6;1;1;0;2;3;2;-1;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;5;3;2;3;2;-1;3;3;4;5;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;1569,427476665780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13201;1;2020;AT;1;5;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;4;2;1950,00000000000000;1;2;2;2;2;2;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;3;1;3;4;4;AT;2;3;1;-1;-1;-1;-1;1;28;82;38,5;3;2;1;1;0;3;3;2;-1;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;2;1;2;3;2;-1;4;4;5;5;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;1100,047658785820;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13210;1;2020;AT;1;5;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;3;2;1900,00000000000000;1;2;2;2;2;2;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;3;1;1;1;1;AT;1;2;1;-1;-1;-1;-1;1;85;23;38,0;3;3;2;1;0;2;3;1;25;2;-1,0;-1;-1;-1;-1;50;1;7;13;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7;12;1;2;3;2;-1;4;2;4;4;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;517,535010053369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13232;1;2020;AT;2;5;0;0;0;0;2;2;0;51;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;3;-1;-1;-1;-1;-1;-1;-1;-1;5;4;2666,66666666667015;1;2;2;2;2;1;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;9;1;1;1;1;AT;2;3;1;-1;-1;-1;-1;1;84;33;25,0;3;3;1;2;8;3;3;1;35;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;9;3;1;3;2;-1;3;3;3;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;529,503053724260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13232;2;2020;AT;2;5;0;0;0;0;2;2;21;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;3;-1;-1;-1;-1;-1;-1;-1;-1;5;4;2666,66666666667015;1;2;2;2;2;1;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;3;1;1;1;1;AT;2;3;1;-1;-1;-1;-1;1;35;74;38,5;3;3;1;1;0;3;3;1;25;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;3;1;2;3;2;-1;4;3;3;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;529,503053724260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11105;3;2020;AT;3;3;0;0;0;1;2;-1;21;21;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;4;-1;-1;-1;-1;-1;-1;-1;-1;3;3;1555,55555555555998;1;2;2;2;2;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;1;1;1;1;2;AT;2;4;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;-1;-1;-1;-1;-1;1;2;-1;4;2;2;2;2;2;-1;30;-1;-1;-1;-1;-1;-1;2;2;3;-1;2;3;2;4;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;2;1173,361769775230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13260;1;2020;AT;1;13;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;2;1;1200,00000000000000;2;2;2;1;2;2;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;11;1;1;1;1;AT;3;4;3;-1;-1;2;2;2;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;2;2;-1;-1;30;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;5;3;1;2;2;-1;5;1;5;5;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;865,427501862518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13271;1;2020;AT;1;9;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;2;2;1400,00000000000000;1;2;2;2;2;2;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;7;1;1;1;1;AT;2;4;1;-1;-1;-1;-1;1;87;53;35,0;3;3;1;1;0;3;3;1;25;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;10;2;2;3;2;-1;3;3;3;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;469,774083921820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11142;3;2020;AT;3;6;0;0;0;0;3;2;21;21;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6;3;-1;-1;-1;-1;-1;-1;-1;-1;5;5;3125,00000000000000;1;1;2;2;2;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;4;1;1;1;1;AT;3;4;1;-1;-1;-1;-1;1;35;21;50,0;3;3;1;1;0;2;1;1;25;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7;12;3;2;3;2;-1;2;3;3;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;2;2178,982548215310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11149;3;2020;AT;5;1;1;1;1;0;4;2;21;21;0;81;95;95;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7;4;-1;2;-1;3;3;3;3;3;3;5;1666,66666666666993;1;2;2;2;2;1;1;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;5;1;1;1;1;AT;3;4;1;-1;-1;-1;-1;1;16;72;38,5;3;3;1;1;0;2;3;1;28;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;3;1;2;3;2;-1;3;3;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;2115,846918003750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11149;4;2020;AT;5;1;1;1;1;0;4;2;21;21;81;0;95;95;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7;4;-1;2;-1;3;3;3;3;3;3;5;1666,66666666666993;1;2;2;2;2;1;1;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;4;1;1;1;1;AT;3;4;3;-1;-1;2;2;2;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;2;2;-1;-1;50;1;3;8;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;2;1;2;3;2;-1;1;3;3;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;2115,846918003750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11149;5;2020;AT;5;1;1;1;1;0;4;2;95;95;95;95;0;51;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7;4;-1;2;-1;3;3;3;3;3;3;5;1666,66666666666993;1;2;2;2;2;1;1;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;5;1;1;1;1;AT;3;4;3;-1;-1;2;2;2;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;2;2;-1;-1;60;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;6;1;2;3;2;-1;4;2;5;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;2115,846918003750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13288;1;2020;AT;1;7;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;4;3;2300,00000000000000;1;2;2;2;2;2;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;5;2;2;2;2;AT;2;4;1;-1;-1;-1;-1;1;25;71;45,0;3;2;1;1;0;3;3;1;25;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;3;2;2;3;2;-1;2;3;3;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;778,740118277165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13300;1;2020;AT;1;16;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;5;3;2500,00000000000000;2;2;2;1;2;2;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;8;8;2;-1;-1,0;3;2;2;2;-1;-1;2;14;1;1;1;2;AT;2;4;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;-1;-1;-1;-1;30;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;6;3;1;1;2;-1;5;1;5;4;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;1493,560725471030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13322;1;2020;AT;2;5;0;0;0;0;2;2;0;81;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7;3;-1;-1;-1;-1;-1;-1;-1;-1;3;3;1666,66666666666993;1;2;2;2;1;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;8;16;2;-1;-1,0;2;-1;-1;2;-1;-1;2;4;1;1;6;6;AT;1;1;1;-1;-1;-1;-1;1;62;25;40,0;3;3;1;1;0;2;1;1;25;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6;11;1;2;3;2;-1;2;3;3;2;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;835,730071071804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13322;2;2020;AT;2;5;0;0;0;0;2;2;81;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7;3;-1;-1;-1;-1;-1;-1;-1;-1;3;3;1666,66666666666993;1;2;2;2;1;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;8;16;2;-1;-1,0;2;-1;-1;2;-1;-1;1;3;1;1;6;6;AT;1;1;3;-1;-1;2;2;2;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;1;-1;-1;1;20;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;3;2;1;2;2;-1;3;5;4;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;835,730071071804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13345;1;2020;AT;1;12;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;2;2;1470,00000000000000;1;2;2;2;2;2;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;10;1;1;1;1;AT;1;1;1;-1;-1;-1;-1;1;68;42;35,0;3;3;1;2;1;3;3;1;25;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;3;3;1;2;1;-1;4;2;5;5;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;1696,111781066210;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11270;3;2020;AT;3;5;0;0;0;0;3;2;21;21;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;4;1;-1;-1;-1;-1;-1;-1;-1;4;4;2450,00000000000000;1;2;2;2;2;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;3;1;1;1;1;AT;1;1;1;-1;-1;-1;-1;1;56;52;10,0;3;3;2;2;2;3;3;1;10;2;-1,0;-1;-1;-1;-1;50;1;6;11;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;8;1;2;3;2;-1;2;3;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;12;1;1115,825919417260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11352;3;2020;AT;4;4;0;0;0;1;3;2;21;21;0;81;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;4;-1;-1;-1;-1;-1;-1;-1;-1;3;4;1680,00000000000000;1;2;2;2;1;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;3;1;1;1;1;AT;3;4;3;-1;-1;2;2;2;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;2;2;-1;-1;80;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;9;1;2;3;2;-1;5;1;5;5;3;-1;-1;-1;-1;-1;-1;-1;-1;12;1;1597,716184237820;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11352;4;2020;AT;4;4;0;0;0;1;3;-1;21;21;81;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;4;-1;-1;-1;-1;-1;-1;-1;-1;3;4;1680,00000000000000;1;2;2;2;1;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;2;1;1;1;1;AT;3;4;1;-1;-1;-1;-1;1;71;51;40,0;3;3;2;1;0;3;3;1;6;2;-1,0;-1;-1;-1;-1;50;1;3;8;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;2;2;2;3;-1;2;1;4;1;2;3;-1;-1;-1;-1;-1;-1;-1;-1;12;1;1597,716184237820;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13513;1;2020;AT;1;12;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;3;2;1869,00000000000000;1;2;2;2;2;2;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;2;10;1;1;1;1;AT;2;3;1;-1;-1;-1;-1;1;69;33;30,0;3;3;1;2;3;3;3;1;30;2;-1,0;-1;-1;-1;-1;10;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;9;3;1;2;2;-1;2;3;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;12;1;327,854318045869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11398;2;2020;AT;4;2;0;0;0;2;2;-1;21;0;21;81;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;4;-1;1;1;-1;-1;3;-1;-1;3;3;1666,66666666666993;1;2;2;2;2;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;1;7;20;-1;-1;-1;2;-1;-1;2;-1;-1,0;2;-1;-1;2;-1;-1;1;1;6;6;6;6;AT;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;-1;-1;-1;-1;-1;1;2;-1;4;-1;-1;-1;-1;2;-1;6;-1;-1;-1;-1;-1;-1;1;2;3;-1;2;5;2;3;2;3;-1;-1;-1;-1;-1;-1;-1;-1;12;1;1025,576736576770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11419;3;2020;AT;3;6;0;0;0;0;3;2;22;21;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6;3;-1;-1;-1;-1;-1;-1;-1;-1;5;5;4000,00000000000000;1;2;2;2;2;2;2;2;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;10;2;-1;-1,0;2;-1;-1;2;-1;-1;2;4;1;1;1;1;AT;3;4;1;-1;-1;-1;-1;1;45;33;30,0;3;3;1;2;2;1;1;1;15;2;-1,0;-1;-1;-1;-1;10;1;6;11;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;9;1;2;3;2;-1;1;3;3;3;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;1696,586854983320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13556;1;2020;AT;1;13;0;0;0;0;1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;3;2;1700,00000000000000;2;2;2;1;2;1;2;2;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;2;-1;-1,0;3;3;3;3;1;1;2;11;1;1;1;1;AT;3;4;3;-1;-1;2;2;2;-1;-1;-1,0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1,0;2;2;-1;-1;30;2;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;3;2;1;2;2;-1;4;1;5;5;3;-1;-1;-1;-1;-1;-1;-1;-1;21;1;605,523302481932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
